,RT_Time,RT_Depth,RT_PUMP_ON,RT_PUMP_OFF,RT_ROP,RT_RPM.W,RT_SLIDE_BIT,RT_WOB,MR_GAMA.5S5A,MR_FLOW.M,MR_ROTATION,MR_RPM-AVG.MR,MR_RPM-MAG-AVG.MR,MR_GRAV.M,MR_VIBA.MR,MR_VIBL.MR,PD_Gamma,PD_Pump Event,PD_Axial Vibration,PD_Lateral Vibration
201915,2024-12-11 16:17:30,3012.24,,,,,,,,0,,,,,,,,,,
201920,2024-12-11 16:17:35,3018.01,,,,,,135.61,,,,,,,,,,,,
201921,2024-12-11 16:17:36,3018.01,,,,,,,,,,,,,,,18.13,,,
201923,2024-12-11 16:17:37,3018.01,,,,,,,,,,0,,,,,,,,
201924,2024-12-11 16:17:39,3018.08,,,,,,155.84,,,,,,,,,,,,
201929,2024-12-11 16:17:44,3018.08,,,,,,156.1,,,,,,,,,,,,
201933,2024-12-11 16:17:49,3018.08,,,,,,156.68,,,,,,,,,,,,
201934,2024-12-11 16:17:49,3018.08,,,,,,156.68,,,,,,,,,,,,
201939,2024-12-11 16:17:54,3018.08,,,,0,,157.75,,,,,,,,,,,,
201944,2024-12-11 16:17:59,3018.08,,,,0,,156.48,,,,,,,,,,,,
201950,2024-12-11 16:18:05,3018.08,,,,,,156.65,,,,,,,,,,,,
201951,2024-12-11 16:18:05,3018.08,,,,,,156.65,,,,,,,,,,,,
201952,2024-12-11 16:18:06,3018.08,,,,,,,,,,,,,,,18.13,,,
201954,2024-12-11 16:18:09,3018.08,,,,,,156.66,,,,,,,,,,,,
201955,2024-12-11 16:18:09,3018.08,,,,,,156.66,,,,,,,,,,,,
201958,2024-12-11 16:18:14,3018.08,,,,,,157.46,,,,,,,,,,Pumps On Event,,
201961,2024-12-11 16:18:19,3018.08,,,,,,157.63,,,,,,,,,,,,
201964,2024-12-11 16:18:24,3018.08,,,,,,157.76,,,,,,,,,,,,
201967,2024-12-11 16:18:29,3018.08,,,,,,157.58,,,,,,,,,,,,
201968,2024-12-11 16:18:29,3018.08,,,,,,157.58,,,,,,,,,,,,
201971,2024-12-11 16:18:34,3018.08,,,,,,157.63,,,,,,,,,,,,
201973,2024-12-11 16:18:38,3018.08,,,,,,,,1,,,,,,,,,,
201974,2024-12-11 16:18:39,3018.08,,,,,,157.44,,,,,,,,,,,,
201976,2024-12-11 16:18:41,3018.08,,,,,,,,,,0.04,,,0.088863,0.18101,,,,
201979,2024-12-11 16:18:45,3017.36,,,,,,118.38,,,,,,,,,,,,
201982,2024-12-11 16:18:49,3031.37,,,,,,110.85,,,,,,,,,,,,
201989,2024-12-11 16:18:54,3056.57,,,,,,110.14,,,,,,,,,,,,
201993,2024-12-11 16:18:59,3082.35,,,,,,111.67,,,,,,,,,,,,
201998,2024-12-11 16:19:04,3104.96,,,,,,109.68,,,,,,,,,,,,
202000,2024-12-11 16:19:05,3104.96,,,,,,,,,,,,,0.11187189,0.18101,,,,
202001,2024-12-11 16:19:06,3104.96,,,,,,,,,,,,,,,27.73,,,
202003,2024-12-11 16:19:09,3112.99,,,,,,128.66,,,,,,,,,,,,
202004,2024-12-11 16:19:09,3112.99,,,,,,128.66,,,,,,,0.088863,,,,,
202008,2024-12-11 16:19:14,3113.33,,,,,,155.45,,,,,,,,,,,,
202012,2024-12-11 16:19:19,3113.33,,,,,,155.61,,,,,,,,,,,,
202013,2024-12-11 16:19:21,3113.33,,,,,,,,,,,,,,,27.73,,1.74,1.74
202014,2024-12-11 16:19:21,3113.33,,,,,,,,,,,,,,,27.73,,1.74,1.74
202016,2024-12-11 16:19:25,3113.33,,,,,,156.67,,,,,,,,,,,,
202017,2024-12-11 16:19:25,3113.33,,,,,,156.67,,,,,,,,,,,,
202021,2024-12-11 16:19:30,3113.33,,,,,,157.45,,,,,,,,,,,,
202025,2024-12-11 16:19:34,3113.33,,,,,,156.24,,,,,,,,,,,,
202030,2024-12-11 16:19:39,3113.33,,,,,,156.21,,,,,,,,,,,,
202035,2024-12-11 16:19:44,3113.33,,,,,,156.96,,,,,,,,,,Pumps Off Event,,
202039,2024-12-11 16:19:49,3113.33,,,,,,157.07,,,,,,,,,,,,
202040,2024-12-11 16:19:49,3113.33,,,,,,157.07,,,,,,,,,,,,
202044,2024-12-11 16:19:54,3113.33,,,,,,157.1,,,,,,,,,,,,
202047,2024-12-11 16:19:59,3113.33,,,,,,157.15,,,,,,,,,,,,
202050,2024-12-11 16:20:04,3113.33,,,,,,157.05,,1,,,,,,,,,,
202053,2024-12-11 16:20:06,3113.33,,,,,,,,,,,,,,,19.2,,,
202057,2024-12-11 16:20:10,3112.69,,,,,,133.79,,,,,,,,,,Pumps Off Event,,
202060,2024-12-11 16:20:15,3119.12,,,,,,109.14,,,,,,,,,,,,
202063,2024-12-11 16:20:19,3143.7,,,,,,109.02,,,,,,,,,,,,
202067,2024-12-11 16:20:24,3169.19,,,,,,111.15,,,,,,,,,,,,
202072,2024-12-11 16:20:29,3192.78,,,,,,110.03,,,,,,,,,,,,
202073,2024-12-11 16:20:29,3192.78,,,,,,110.03,,0,,0,,,0.088863,0.18101,,,,
202078,2024-12-11 16:20:34,3205.98,,,,,,106.27,,,,,,,,,,,,
202082,2024-12-11 16:20:37,3205.98,,,,,,,,,,0,,,,,,,,
202084,2024-12-11 16:20:39,3207.93,,,,,,140.75,,,,,,,,,,,,
202088,2024-12-11 16:20:45,3207.93,,,,,,155.05,,,,,,,,,,,,
202089,2024-12-11 16:20:45,3207.93,,,,,,155.05,,,,,,,,,,,,
202091,2024-12-11 16:20:49,3207.93,,,,,,155.66,,,,,,,,,,,,
202092,2024-12-11 16:20:49,3207.93,,,,,,155.66,,,,,,,,,,,,
202098,2024-12-11 16:20:54,3207.93,,,,,,156.46,,,,,,,,,,,,
202103,2024-12-11 16:20:59,3207.93,,,0,,,156.65,,,,,,,,,,,,
202108,2024-12-11 16:21:04,3207.93,,,0,,,155.65,,,,,,,,,,,,
202113,2024-12-11 16:21:09,3207.93,,,,,,155.66,,,,,,,,,,,,
202114,2024-12-11 16:21:09,3207.93,,,,,,155.66,,,,,,,,,,,,
202118,2024-12-11 16:21:15,3207.93,,,,,,156.04,,,,,,,,,,,,
202121,2024-12-11 16:21:19,3207.93,,,,,,156.37,,,,,,,,,,,,
202124,2024-12-11 16:21:24,3207.93,,,,,,156.57,,,,,,,,,,,,
202127,2024-12-11 16:21:29,3207.93,,,,,,156.39,,,,,,,,,,,,
202128,2024-12-11 16:21:29,3207.93,,,,,,156.39,,1,,0.02,,,,,,,,
202131,2024-12-11 16:21:33,3207.93,,,,,,,,,,0,,,0.088863,0.18101,,,,
202132,2024-12-11 16:21:34,3207.36,,,,,,130.89,,,,,,,,,,,,
202136,2024-12-11 16:21:39,3207.36,,,,,,,,,,,,,,,,Pumps Off Event,,
202137,2024-12-11 16:21:40,3218.16,,,,,,109.53,,,,,,,,,,,,
202140,2024-12-11 16:21:45,3243.5,,,,,,109.5,,,,,,,,,,,,
202142,2024-12-11 16:21:49,3268.25,,,,,,110.77,,,,,,,,,,,,
202143,2024-12-11 16:21:49,3268.25,,,,,,110.77,,,,0.02,,,0.14083837,0.20782728,,,,
202144,2024-12-11 16:21:51,3268.25,,,,,,,,,,,,,,,17.07,,,
202146,2024-12-11 16:21:53,3268.25,,,,,,,,0,,0.06,,,0.106836826,0.18101,,,,
202147,2024-12-11 16:21:54,3291.05,,,,,,109.65,,,,,,,,,,,,
202150,2024-12-11 16:21:57,3291.05,,,,,,,,,,0,,,0.088863,,,,,
202151,2024-12-11 16:21:59,3301.01,,,,,,120.71,,,,,,,,,,,,
202157,2024-12-11 16:22:04,3301.66,,,,,,155.6,,,,,,,,,,,,
202160,2024-12-11 16:22:06,3301.66,,,,,,,,,,,,,,,14.93,,,
202162,2024-12-11 16:22:09,3301.66,,,,,,155.62,,,,,,,,,,,,
202163,2024-12-11 16:22:09,3301.66,,,,,,155.62,,,,,,,,,,,,
202168,2024-12-11 16:22:14,3301.66,,,,0,,156.31,,,,,,,,,,,,
202173,2024-12-11 16:22:19,3301.66,,,,-0.08,,157.41,,,,,,,,,,,,
202174,2024-12-11 16:22:21,3301.66,,,,,,,,,,,,,,,18.13,,1.74,1.7
202175,2024-12-11 16:22:21,3301.66,,,,,,,,,,,,,,,18.13,,1.74,1.7
202177,2024-12-11 16:22:24,3301.66,,,,0,,156.36,,,,,,,,,,,,
202181,2024-12-11 16:22:29,3301.66,,,,,,156.34,,,,,,,,,,,,
202182,2024-12-11 16:22:29,3301.66,,,,,,156.34,,,,,,,,,,,,
202185,2024-12-11 16:22:34,3301.66,,,,,,157.35,,,,,,,,,,,,
202189,2024-12-11 16:22:40,3301.66,,,,,,157.22,,,,,,,,,,,,
202193,2024-12-11 16:22:44,3301.66,,,,,,157.18,,,,,,,,,,,,
202198,2024-12-11 16:22:50,3301.66,,,,,,156.98,,,,,,,,,,,,
202199,2024-12-11 16:22:51,3301.66,,,,,,,,1,,,,,,,19.2,,,
202203,2024-12-11 16:22:54,3301.2,,,,,,142.59,,,,,,,,,,,,
202207,2024-12-11 16:22:59,3305.67,,,,,,108.07,,,,,,,,,,,,
202210,2024-12-11 16:23:05,3329.08,,,,,,107.89,,,,,,,,,,,,
202213,2024-12-11 16:23:09,3329.08,,,,,,,,,,,,,,,,Pumps Off Event,,
202214,2024-12-11 16:23:09,3329.08,,,,,,,,,,0.02,,,0.16932495,0.24986336,,Pumps Off Event,,
202215,2024-12-11 16:23:09,3355.6,,,,,,110.19,,,,,,,,,,Pumps Off Event,,
202216,2024-12-11 16:23:09,3355.6,,,,,,110.19,,,,0.02,,,0.16932495,0.24986336,,Pumps Off Event,,
202219,2024-12-11 16:23:14,3380.04,,,,,,110.42,,,,,,,,,,,,
202223,2024-12-11 16:23:19,3394.79,,,,,,107.48,,,,,,,,,,,,
202224,2024-12-11 16:23:21,3394.79,,,,,,,,,,,,,,,17.07,,1.74,1.7
202225,2024-12-11 16:23:21,3394.79,,,,,,,,,,0,,,0.088863,0.18101,17.07,,1.74,1.7
202227,2024-12-11 16:23:24,3396.79,,,,,,154.19,,,,,,,,,,,,
202232,2024-12-11 16:23:29,3396.79,,,,,,155.4,,,,,,,,,,,,
202233,2024-12-11 16:23:29,3396.79,,,,,,155.4,,,,,,,,,,,,
202238,2024-12-11 16:23:34,3396.79,,,,,,155.58,,,,,,,,,,,,
202239,2024-12-11 16:23:36,3396.79,,,,,,,,,,,,,,,16,,,
202243,2024-12-11 16:23:39,3396.79,,,,,,156.86,,,,,,,,,,,,
202248,2024-12-11 16:23:44,3396.79,,,,,,157.09,,,,,,,,,,,,
202253,2024-12-11 16:23:49,3396.79,,,,,,155.99,,,,,,,,,,,,
202254,2024-12-11 16:23:49,3396.79,,,,,,155.99,,,,,,,,,,,,
202259,2024-12-11 16:23:54,3396.79,,,,,,156.73,,,,,,,,,,,,
202263,2024-12-11 16:24:00,3396.79,,,,,,157.42,,,,,,,,,,,,
202267,2024-12-11 16:24:04,3396.79,,,,,,157.11,,,,,,,,,,,,
202273,2024-12-11 16:24:09,3396.79,,,,,,157.27,,,,,,,,,,,,
202274,2024-12-11 16:24:09,3396.79,,,,,,157.27,,,,,,,0.088863,,,,,
202275,2024-12-11 16:24:12,3396.79,,,,,,,,1,,,,,,,,,,
202277,2024-12-11 16:24:13,3396.79,,,,,,,,,,0,,,0.10202838,0.18101,,,,
202278,2024-12-11 16:24:14,3396.79,,,,,,156.92,,,,,,,,,,,,
202283,2024-12-11 16:24:19,3397.57,,,,,,109.29,,,,,,,,,,,,
202288,2024-12-11 16:24:24,3418.08,,,,,,107.79,,,,,,,,,,,,
202291,2024-12-11 16:24:30,3443.66,,,,,,109.66,,,,,,,,,,,,
202293,2024-12-11 16:24:33,3443.66,,,,,,,,,,0,,,0.14747587,0.2278781,,,,
202294,2024-12-11 16:24:34,3468.46,,,,,,109.76,,0,,,,,,,,,,
202296,2024-12-11 16:24:36,3468.46,,,,,,,,,,,,,,,18.13,,,
202300,2024-12-11 16:24:39,3485.68,,,,,,106.32,,,,,,,,,,,,
202305,2024-12-11 16:24:44,3490.11,,,,,,145.16,,,,,,,,,,,,
202309,2024-12-11 16:24:49,3490.11,,,,,,155.27,,,,,,,,,,,,
202310,2024-12-11 16:24:49,3490.11,,,,,,155.27,,,,,,,,,,,,
202311,2024-12-11 16:24:51,3490.11,,,,,,,,,,,,,,,22.4,,,
202314,2024-12-11 16:24:54,3490.11,,,,,,156.26,,,,,,,,,,,,
202318,2024-12-11 16:25:00,3490.11,,,,,,156.55,,,,,,,,,,,,
202322,2024-12-11 16:25:04,3490.11,,,,,,157.34,,,,,,,,,,,,
202325,2024-12-11 16:25:06,3490.11,,,,,,,,,,,,,,,24.53,,,
202327,2024-12-11 16:25:09,3490.11,,,,,,156.17,,,,,,,,,,,,
202328,2024-12-11 16:25:09,3490.11,,,,,,156.17,,,,,,,,,,,,
202333,2024-12-11 16:25:14,3490.11,,,,,,156.73,,,,,,,,,,,,
202338,2024-12-11 16:25:19,3490.11,,,,,,157.34,,,,,,,,,,,,
202339,2024-12-11 16:25:21,3490.11,,,,,,,,,,,,,,,22.4,,1.74,1.74
202340,2024-12-11 16:25:21,3490.11,,,,,,,,,,,,,,,22.4,,1.74,1.74
202342,2024-12-11 16:25:24,3490.11,,,,,,157.37,,,,,,,,,,,,
202347,2024-12-11 16:25:30,3490.11,,,,,,157.21,,,,,,,,,,,,
202351,2024-12-11 16:25:33,3490.11,,,,,,,,,,0.02,,,0.10202838,0.18101,,,,
202352,2024-12-11 16:25:34,3489.95,,,,,,151.34,,,,,,,,,,,,
202356,2024-12-11 16:25:39,3490.21,,,,,,103.97,,,,,,,,,,,,
202360,2024-12-11 16:25:44,3509.9,,,,,,107.58,,,,,,,,,,,,
202363,2024-12-11 16:25:49,3535.15,,,,,,109.27,,,,,,,,,,,,
202364,2024-12-11 16:25:49,3535.15,,,,,,109.27,,,,0.1,,,0.1544262,0.2278781,,,,
202369,2024-12-11 16:25:54,3560.39,,,,,,109.84,,,,,,,,,,,,
202370,2024-12-11 16:25:56,3560.39,,,,,,,,0,,,,,,,,,,
202374,2024-12-11 16:25:59,3578.93,,,0,,,106.27,,,,,,,,,,,,
202379,2024-12-11 16:26:04,3583.94,,,0,,,135.61,,,,,,,,,,,,
202384,2024-12-11 16:26:09,3583.99,,,,,,155.4,,,,,,,,,,,,
202385,2024-12-11 16:26:09,3583.99,,,,,,155.4,,,,,,,,,,,,
202388,2024-12-11 16:26:13,3583.99,,,,,,,,,,0,,,,,,,,
202389,2024-12-11 16:26:14,3583.99,,,,,,155.8,,,,,,,,,,,,
202394,2024-12-11 16:26:19,3583.99,,,,,,156.3,,,,,,,,,,,,
202399,2024-12-11 16:26:24,3583.99,,,,,,157.24,,,,,,,,,,,,
202402,2024-12-11 16:26:26,3583.99,,,,,,,,,,,,,,,,Pumps On Event,,
202403,2024-12-11 16:26:28,3583.99,,,,,,,,,,,,,,,,Pumps Off Event,,
202404,2024-12-11 16:26:29,3583.99,,,,,,155.77,,,,,,,,,,Pumps On Event,,
202405,2024-12-11 16:26:29,3583.99,,,,,,155.77,,,,,,,,,,Pumps On Event,,
202409,2024-12-11 16:26:34,3583.99,,,,,,156.86,,,,,,,,,,,,
202414,2024-12-11 16:26:39,3583.99,,,,,,157.22,,,,,,,,,,,,
202418,2024-12-11 16:26:44,3583.99,,,,,,157.13,,,,,,,,,,,,
202421,2024-12-11 16:26:49,3583.99,,,,,,157.19,,,,,,,,,,,,
202422,2024-12-11 16:26:49,3583.99,,,,,,157.19,,,,,,,,,,,,
202423,2024-12-11 16:26:51,3583.99,,,,,,,,1,,,,,,,16,,,
202427,2024-12-11 16:26:55,3583.8,,,,,,150.63,,,,,,,,,,,,
202429,2024-12-11 16:26:59,3586.44,,,,,,105.08,,,,,,,,,,,,
202432,2024-12-11 16:27:04,3609.4,,,,,,107.12,,,,,,,,,,,,
202433,2024-12-11 16:27:06,3609.4,,,,,,,,,,,,,,,22.4,,,
202435,2024-12-11 16:27:09,3634.33,,,,,,109.33,,,,,,,,,,,,
202436,2024-12-11 16:27:09,3634.33,,,,,,109.33,,,,-0.12,,,0.14747587,0.2278781,,,,
202440,2024-12-11 16:27:14,3658.25,,,,,,108.77,,,,,,,,,,,,
202446,2024-12-11 16:27:19,3674.12,,,,0,,104.92,,,,,,,,,,,,
202451,2024-12-11 16:27:25,3676.99,,,,0,,147.91,,,,,,,,,,,,
202452,2024-12-11 16:27:25,3676.99,,,,0,,147.91,,,,,,,,,,,,
202453,2024-12-11 16:27:27,3676.99,,,,,,,,,,,,,,,,Pumps On Event,,
202454,2024-12-11 16:27:29,3676.99,,,,,,155.12,,,,,,,,,,,,
202455,2024-12-11 16:27:29,3676.99,,,,,,155.12,,,,,,,,,,,,
202460,2024-12-11 16:27:34,3676.99,,,,,,156.16,,,,,,,,,,,,
202466,2024-12-11 16:27:39,3676.99,,,,,,156.99,,,,,,,,,,,,
202471,2024-12-11 16:27:44,3676.99,,,,,,157.04,,,,,,,,,,,,
202476,2024-12-11 16:27:49,3676.99,,,,,,155.82,,,,,,,,,,,,
202477,2024-12-11 16:27:49,3676.99,,,,,,155.82,,,,,,,,,,,,
202478,2024-12-11 16:27:50,3676.99,,,,,,,,,,,,,,,,Pumps Off Event,,
202482,2024-12-11 16:27:54,3676.99,,,,,,157.02,,,,,,,,,,,,
202485,2024-12-11 16:27:59,3676.99,,,,,,157.39,,,,,,,,,,,,
202488,2024-12-11 16:28:04,3676.99,,,,,,157.31,,,,,,,,,,,,
202492,2024-12-11 16:28:09,3676.99,,,,,,157.21,,,,,,,,,,,,
202493,2024-12-11 16:28:09,3676.99,,,,,,157.21,,1,,-0.06,,,0.088863,,,,,
202497,2024-12-11 16:28:13,3676.99,,,,,,,,,,0.02,,,0.11187189,0.18101,,,,
202498,2024-12-11 16:28:14,3676.43,,,,,,129.83,,,,,,,,,,,,
202502,2024-12-11 16:28:19,3686.5,,,,,,107.56,,,,,,,,,,,,
202503,2024-12-11 16:28:21,3686.5,,,,,,,,,,,,,,,23.47,,1.74,1.7
202505,2024-12-11 16:28:24,3712.11,,,,,,106.93,,,,,,,,,,,,
202508,2024-12-11 16:28:29,3737.46,,,,,,108.89,,,,,,,,,,,,
202509,2024-12-11 16:28:29,3737.46,,,,,,108.89,,,,0.02,,,0.16170408,0.26163906,,,,
202512,2024-12-11 16:28:34,3760.07,,,,,,107.22,,0,,,,,,,,,,
202514,2024-12-11 16:28:36,3760.07,,,,,,,,,,,,,,,22.4,,,
202515,2024-12-11 16:28:36,3760.07,,,,,,,,,,,,,,,22.4,,,
202519,2024-12-11 16:28:39,3770.32,,,,,,116.87,,,,,,,,,,,,
202521,2024-12-11 16:28:41,3770.32,,,,,,,,,,0,,,,,,,,
202523,2024-12-11 16:28:44,3771.16,,,,,,155.43,,,,,,,,,,,,
202527,2024-12-11 16:28:49,3771.16,,,,,,155.33,,,,,,,,,,,,
202528,2024-12-11 16:28:49,3771.16,,,,,,155.33,,,,,,,,,,,,
202529,2024-12-11 16:28:51,3771.16,,,,,,,,,,,,,,,27.73,,,
202532,2024-12-11 16:28:54,3771.16,,,,,,156.17,,,,,,,,,,,,
202536,2024-12-11 16:29:00,3771.16,,,,,,157.36,,,,,,,,,,,,
202541,2024-12-11 16:29:04,3771.16,,,,,,156.45,,,,,,,,,,,,
202548,2024-12-11 16:29:09,3771.16,,,,,,155.89,,,,,,,,,,,,
202549,2024-12-11 16:29:09,3771.16,,,,,,155.89,,,,,,,,,,,,
202552,2024-12-11 16:29:14,3771.16,,,,,,156.89,,,,,,,,,,,,
202555,2024-12-11 16:29:20,3771.16,,,,,,157.05,,,,,,,,,,,,
202558,2024-12-11 16:29:24,3771.16,,,,,,157.16,,,,,,,,,,,,
202561,2024-12-11 16:29:29,3771.16,,,,,,157.11,,,,,,,,,,,,
202562,2024-12-11 16:29:29,3771.16,,,,,,157.11,,,,,,,0.088863,,,,,
202563,2024-12-11 16:29:32,3771.16,,,,,,,,1,,,,,,,,,,
202565,2024-12-11 16:29:33,3771.16,,,,,,,,,,0,,,0.12844612,0.18101,,,,
202566,2024-12-11 16:29:34,3771.13,,,,,,157.06,,,,,,,,,,,,
202567,2024-12-11 16:29:36,3771.13,,,,,,,,,,,,,,,13.87,,,
202571,2024-12-11 16:29:39,3771.91,,,,,,108.64,,,,,,,,,,,,
202576,2024-12-11 16:29:44,3791.73,,,,,,106.62,,,,,,,,,,,,
202579,2024-12-11 16:29:50,3817.35,,,,,,107.44,,,,,,,,,,,,
202585,2024-12-11 16:29:54,3842.02,,,,,,107.99,,,,,,,,,,,,
202591,2024-12-11 16:29:59,3860.31,,,,,,104.18,,,,,,,,,,,,
202596,2024-12-11 16:30:04,3865.07,,,,,,138.95,,,,,,,,,,,,
202601,2024-12-11 16:30:09,3865.07,,,,,,155.23,,,,,,,,,,,,
202602,2024-12-11 16:30:09,3865.07,,,,,,155.23,,,,,,,,,,,,
202606,2024-12-11 16:30:14,3865.07,,,,,,156.2,,,,,,,,,,,,
202609,2024-12-11 16:30:17,3865.07,,,,,,,,,,0,,,,,,,,
202610,2024-12-11 16:30:19,3865.07,,,,,,156.36,,,,,,,,,,,,
202611,2024-12-11 16:30:21,3865.07,,,,,,,,,,,,,,,21.33,,1.74,1.74
202612,2024-12-11 16:30:21,3865.07,,,,,,,,,,0.02,,,,,21.33,,1.74,1.74
202614,2024-12-11 16:30:24,3865.07,,,,,,156.93,,,,,,,,,,,,
202616,2024-12-11 16:30:25,3865.07,,,,,,,,,,0,,,,,,,,
202618,2024-12-11 16:30:29,3865.07,,,,,,155.83,,,,,,,,,,,,
202619,2024-12-11 16:30:29,3865.07,,,,,,155.83,,,,,,,,,,,,
202624,2024-12-11 16:30:34,3865.07,,,,,,156.28,,,,,,,,,,,,
202628,2024-12-11 16:30:39,3865.07,,,,,,157.03,,,,,,,,,,,,
202631,2024-12-11 16:30:44,3865.07,,,,,,156.89,,,,,,,,,,,,
202634,2024-12-11 16:30:49,3865.07,,,,,,156.9,,,,,,,,,,,,
202635,2024-12-11 16:30:49,3865.07,,,,,,156.9,,,,,,,,,,,,
202639,2024-12-11 16:30:54,3865.07,,,,,,157.03,,,,,,,,,,,,
202642,2024-12-11 16:30:59,3865.07,,,,,,157.01,,,,,,,,,,,,
202643,2024-12-11 16:31:04,3865.07,,,0,,,156.93,,,,,,,,,,,,
202645,2024-12-11 16:31:09,3865.07,,,0,,,156.95,,,,,,,,,,,,
202648,2024-12-11 16:31:14,3865.07,,,,,,156.98,,,,,,,,,,,,
202651,2024-12-11 16:31:17,3865.07,,,,,,,,,,-0.02,,,0.10202838,0.18101,,,,
202652,2024-12-11 16:31:20,3864.88,,,,,,120.06,,,,,,,,,,,,
202653,2024-12-11 16:31:21,3864.88,,,,,,,,,,,,,,,16,,1.74,1.74
202655,2024-12-11 16:31:24,3879.91,,,,,,105.75,,,,,,,,,,,,
202658,2024-12-11 16:31:29,3906.28,,,,,,106.28,,,,,,,,,,,,
202662,2024-12-11 16:31:35,3931.24,,,,,,107.52,,,,,,,,,,,,
202663,2024-12-11 16:31:36,3931.24,,,,,,,,,,,,,,,21.33,,,
202667,2024-12-11 16:31:39,3951.87,,,,,,105.24,,,,,,,,,,,,
202668,2024-12-11 16:31:40,3951.87,,,,,,,,0,,,,,,,,,,
202670,2024-12-11 16:31:41,3951.87,,,,,,,,,,0,,,0.088863,0.18101,,,,
202672,2024-12-11 16:31:44,3958.74,,,,,,130.33,,,,,,,,,,,,
202677,2024-12-11 16:31:49,3958.92,,,,,,155.38,,,,,,,,,,,,
202678,2024-12-11 16:31:49,3958.92,,,,,,155.38,,,,,,,,,,,,
202684,2024-12-11 16:31:54,3958.92,,,,,,155.96,,,,,,,,,,,,
202688,2024-12-11 16:31:59,3958.92,,,,,,156.55,,,,,,,,,,,,
202692,2024-12-11 16:32:04,3958.92,,,,,,157.52,,,,,,,,,,,,
202699,2024-12-11 16:32:10,3958.92,,,,,,156.03,,,,,,,,,,,,
202703,2024-12-11 16:32:14,3958.92,,,,,,156.56,,,,,,,,,,,,
202706,2024-12-11 16:32:19,3958.92,,,,,,157.18,,,,,,,,,,,,
202709,2024-12-11 16:32:24,3958.92,,,,0,,157.24,,,,,,,,,,,,
202712,2024-12-11 16:32:29,3958.92,,,,0,,157.32,,,,,,,,,,,,
202713,2024-12-11 16:32:29,3958.92,,,,0,,157.32,,,,0,,,,,,,,
202716,2024-12-11 16:32:34,3958.92,,,,,,157.2,,,,,,,,,,,,
202718,2024-12-11 16:32:36,3958.92,,,,,,,,,,,,,,,12.8,,,
202721,2024-12-11 16:32:38,3958.92,,,,,,,,1,,,,,,,,,,
202722,2024-12-11 16:32:39,3958.27,,,,,,122.2,,,,,,,,,,,,
202727,2024-12-11 16:32:44,3970.29,,,,,,106.78,,,,,,,,,,,,
202730,2024-12-11 16:32:49,3996.42,,,,,,106.49,,,,,,,,,,,,
202734,2024-12-11 16:32:54,4021.04,,,,,,107.32,,,,,,,,,,,,
202740,2024-12-11 16:32:59,4042.87,,,,,,105.75,,,,,,,,,,,,
202745,2024-12-11 16:33:04,4052.34,,,,,,121.92,,,,,,,,,,,,
202750,2024-12-11 16:33:09,4052.83,,,,,,155.35,,,,,,,,,,,,
202755,2024-12-11 16:33:14,4052.83,,,,,,155.99,,,,,,,,,,,,
202756,2024-12-11 16:33:14,4052.83,,,,,,155.99,,,,,,,,,,,,
202760,2024-12-11 16:33:19,4052.83,,,,0,,156.31,,,,,,,,,,,,
202766,2024-12-11 16:33:25,4052.83,,,,0.01,,157.19,,,,,,,,,,,,
202770,2024-12-11 16:33:29,4052.83,,,,0,,156.42,,,,,,,,,,,,
202774,2024-12-11 16:33:34,4052.83,,,,,,155.98,,,,,,,,,,,,
202775,2024-12-11 16:33:34,4052.83,,,,,,155.98,,,,,,,,,,,,
202779,2024-12-11 16:33:39,4052.83,,,,,,157.22,,,,,,,,,,,,
202783,2024-12-11 16:33:44,4052.83,,,,,,157.32,,,,,,,,,,,,
202786,2024-12-11 16:33:49,4052.83,,,,,,157.36,,,,,,,,,,,,
202790,2024-12-11 16:33:54,4052.83,,,,,,157.36,,,,,,,,,,,,
202791,2024-12-11 16:33:54,4052.83,,,,,,157.36,,,,-0.02,,,,,,,,
202794,2024-12-11 16:33:59,4052.83,,,,,,157.29,,,,,,,,,,,,
202798,2024-12-11 16:34:04,4052.83,,,,,,157.25,,,,,,,,,,,,
202800,2024-12-11 16:34:08,4052.83,,,,,,,,1,,,,,,,,,,
202802,2024-12-11 16:34:09,4052.83,,,,,,157.01,,,,,,,,,,,,
202807,2024-12-11 16:34:14,4052.83,,,,,,110.53,,,,,,,,,,,,
202810,2024-12-11 16:34:19,4070.89,,,,,,105.48,,,,,,,,,,,,
202814,2024-12-11 16:34:22,4070.89,,,,,,,,,,0.02,,,0.18566112,0.2868815,,,,
202816,2024-12-11 16:34:24,4095.94,,,,,,106.08,,,,,,,,,,,,
202818,2024-12-11 16:34:29,4121.02,,,,,,107.08,,,,,,,,,,,,
202821,2024-12-11 16:34:34,4140.76,,,,,,103.71,,0,,,,,,,,,,
202827,2024-12-11 16:34:39,4146.21,,,,,,135.98,,,,,,,,,,,,
202830,2024-12-11 16:34:42,4146.21,,,,,,,,,,0,,,0.088863,0.18101,,,,
202831,2024-12-11 16:34:44,4146.21,,,,,,155.61,,,,,,,,,,,,
202835,2024-12-11 16:34:49,4146.21,,,,,,155.74,,,,,,,,,,,,
202842,2024-12-11 16:34:55,4146.21,,,,,,156.31,,,,,,,,,,,,
202846,2024-12-11 16:34:59,4146.21,,,,,,156.93,,,,,,,,,,,,
